from_kode,from_nama,from_lat,from_lon,to_kode,to_nama,to_lat,to_lon,straight_km,road_km,travel_minutes,method
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3572,Kota Blitar,-8.0984,112.1683,110.07,143.09,171.7,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3573,Kota Malang,-7.9786,112.6305,123.76,160.89,193.1,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3574,Kota Probolinggo,-7.7543,113.2159,161.85,210.4,252.5,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3575,Kota Pasuruan,-7.6455,112.9077,125.96,163.75,196.5,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3576,Kota Mojokerto,-7.4704,112.438,71.06,92.38,110.9,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3577,Kota Madiun,-7.6298,111.5237,66.22,86.08,103.3,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3578,Kota Surabaya,-7.2575,112.7521,96.92,125.99,151.2,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3579,Kota Batu,-7.8672,112.5261,106.86,138.92,166.7,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3501,Kabupaten Pacitan,-8.1953,111.1012,172.05,223.66,268.4,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3502,Kabupaten Ponorogo,-7.8654,111.4595,119.27,155.05,186.1,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3503,Kabupaten Trenggalek,-8.0505,111.7082,126.27,164.15,197.0,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3504,Kabupaten Tulungagung,-8.0654,111.9024,123.25,160.22,192.3,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3505,Kabupaten Blitar,-8.0994,112.16,126.53,164.49,197.4,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3506,Kabupaten Kediri,-7.8489,112.0108,98.19,127.65,153.2,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3507,Kabupaten Malang,-8.0515,112.6409,137.09,178.22,213.9,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3508,Kabupaten Lumajang,-8.1339,113.2246,183.33,238.32,286.0,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3509,Kabupaten Jember,-8.1725,113.6883,224.91,292.39,350.9,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3510,Kabupaten Banyuwangi,-8.2193,114.352,289.44,376.27,451.5,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3511,Kabupaten Bondowoso,-7.9136,113.8214,221.88,288.45,346.1,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3512,Kabupaten Situbondo,-7.7067,114.0049,230.76,299.99,360.0,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3513,Kabupaten Probolinggo,-7.8662,113.2158,162.87,211.74,254.1,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3514,Kabupaten Pasuruan,-7.6469,112.9075,121.1,157.43,188.9,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3515,Kabupaten Sidoarjo,-7.4518,112.7181,91.33,118.73,142.5,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3516,Kabupaten Mojokerto,-7.4726,112.4341,70.43,91.55,109.9,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3517,Kabupaten Jombang,-7.5467,112.2354,67.66,87.96,105.5,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3518,Kabupaten Nganjuk,-7.6051,111.904,72.79,94.63,113.6,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3519,Kabupaten Madiun,-7.5438,111.5247,86.46,112.4,134.9,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3520,Kabupaten Magetan,-7.6462,111.3592,107.3,139.49,167.4,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3521,Kabupaten Ngawi,-7.4047,111.4475,82.4,107.12,128.5,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3522,Kabupaten Bojonegoro,-7.1506,111.8802,27.74,36.06,43.3,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3523,Kabupaten Tuban,-6.9667,112.05,0.0,0.0,0.0,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3524,Kabupaten Lamongan,-7.1197,112.4178,44.01,57.21,68.7,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3525,Kabupaten Gresik,-7.1641,112.6508,69.84,90.79,108.9,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3526,Kabupaten Bangkalan,-7.0456,112.9352,98.09,127.51,153.0,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3527,Kabupaten Sampang,-7.0486,113.239,131.54,171.0,205.2,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3528,Kabupaten Pamekasan,-7.1576,113.4741,158.58,206.15,247.4,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3529,Kabupaten Sumenep,-7.0167,113.8667,200.58,260.76,312.9,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3571,Kota Kediri,-7.8164,112.018,94.55,122.91,147.5,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3572,Kota Blitar,-8.0984,112.1683,126.51,164.47,197.4,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3573,Kota Malang,-7.9786,112.6305,129.45,168.28,201.9,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3574,Kota Probolinggo,-7.7543,113.2159,155.57,202.24,242.7,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3575,Kota Pasuruan,-7.6455,112.9077,121.02,157.33,188.8,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3576,Kota Mojokerto,-7.4704,112.438,70.49,91.64,110.0,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3577,Kota Madiun,-7.6298,111.5237,93.84,121.99,146.4,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3578,Kota Surabaya,-7.2575,112.7521,83.95,109.13,131.0,haversine
3523,Kabupaten Tuban,-6.9667,112.05,3579,Kota Batu,-7.8672,112.5261,113.06,146.98,176.4,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3501,Kabupaten Pacitan,-8.1953,111.1012,188.03,244.44,293.3,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3502,Kabupaten Ponorogo,-7.8654,111.4595,134.3,174.59,209.5,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3503,Kabupaten Trenggalek,-8.0505,111.7082,129.73,168.65,202.4,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3504,Kabupaten Tulungagung,-8.0654,111.9024,119.52,155.38,186.5,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3505,Kabupaten Blitar,-8.0994,112.16,112.58,146.36,175.6,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3506,Kabupaten Kediri,-7.8489,112.0108,92.67,120.47,144.6,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3507,Kabupaten Malang,-8.0515,112.6409,106.49,138.44,166.1,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3508,Kabupaten Lumajang,-8.1339,113.2246,143.61,186.69,224.0,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3509,Kabupaten Jember,-8.1725,113.6883,182.51,237.26,284.7,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3510,Kabupaten Banyuwangi,-8.2193,114.352,245.73,319.44,383.3,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3511,Kabupaten Bondowoso,-7.9136,113.8214,178.14,231.58,277.9,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3512,Kabupaten Situbondo,-7.7067,114.0049,186.78,242.81,291.4,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3513,Kabupaten Probolinggo,-7.8662,113.2158,120.95,157.24,188.7,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3514,Kabupaten Pasuruan,-7.6469,112.9075,79.7,103.61,124.3,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3515,Kabupaten Sidoarjo,-7.4518,112.7181,49.61,64.49,77.4,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3516,Kabupaten Mojokerto,-7.4726,112.4341,39.28,51.07,61.3,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3517,Kabupaten Jombang,-7.5467,112.2354,51.57,67.04,80.4,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3518,Kabupaten Nganjuk,-7.6051,111.904,78.25,101.73,122.1,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3519,Kabupaten Madiun,-7.5438,111.5247,109.2,141.96,170.4,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3520,Kabupaten Magetan,-7.6462,111.3592,130.59,169.77,203.7,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3521,Kabupaten Ngawi,-7.4047,111.4475,111.62,145.11,174.1,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3522,Kabupaten Bojonegoro,-7.1506,111.8802,59.41,77.24,92.7,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3523,Kabupaten Tuban,-6.9667,112.05,44.01,57.21,68.7,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3524,Kabupaten Lamongan,-7.1197,112.4178,0.0,0.0,0.0,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3525,Kabupaten Gresik,-7.1641,112.6508,26.18,34.03,40.8,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3526,Kabupaten Bangkalan,-7.0456,112.9352,57.68,74.99,90.0,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3527,Kabupaten Sampang,-7.0486,113.239,90.96,118.25,141.9,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3528,Kabupaten Pamekasan,-7.1576,113.4741,116.62,151.61,181.9,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3529,Kabupaten Sumenep,-7.0167,113.8667,160.3,208.38,250.1,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3571,Kota Kediri,-7.8164,112.018,89.13,115.87,139.0,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3572,Kota Blitar,-8.0984,112.1683,112.25,145.92,175.1,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3573,Kota Malang,-7.9786,112.6305,98.34,127.84,153.4,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3574,Kota Probolinggo,-7.7543,113.2159,112.8,146.63,176.0,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3575,Kota Pasuruan,-7.6455,112.9077,79.6,103.48,124.2,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3576,Kota Mojokerto,-7.4704,112.438,39.06,50.78,60.9,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3577,Kota Madiun,-7.6298,111.5237,113.75,147.87,177.4,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3578,Kota Surabaya,-7.2575,112.7521,39.94,51.92,62.3,haversine
3524,Kabupaten Lamongan,-7.1197,112.4178,3579,Kota Batu,-7.8672,112.5261,83.97,109.16,131.0,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3501,Kabupaten Pacitan,-8.1953,111.1012,205.69,267.39,320.9,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3502,Kabupaten Ponorogo,-7.8654,111.4595,152.74,198.56,238.3,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3503,Kabupaten Trenggalek,-8.0505,111.7082,143.2,186.17,223.4,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3504,Kabupaten Tulungagung,-8.0654,111.9024,129.8,168.74,202.5,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3505,Kabupaten Blitar,-8.0994,112.16,117.23,152.39,182.9,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3506,Kabupaten Kediri,-7.8489,112.0108,103.81,134.95,161.9,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3507,Kabupaten Malang,-8.0515,112.6409,98.68,128.28,153.9,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3508,Kabupaten Lumajang,-8.1339,113.2246,125.01,162.51,195.0,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3509,Kabupaten Jember,-8.1725,113.6883,160.14,208.18,249.8,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3510,Kabupaten Banyuwangi,-8.2193,114.352,221.15,287.5,345.0,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3511,Kabupaten Bondowoso,-7.9136,113.8214,153.61,199.7,239.6,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3512,Kabupaten Situbondo,-7.7067,114.0049,161.03,209.34,251.2,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3513,Kabupaten Probolinggo,-7.8662,113.2158,99.87,129.83,155.8,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3514,Kabupaten Pasuruan,-7.6469,112.9075,60.69,78.9,94.7,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3515,Kabupaten Sidoarjo,-7.4518,112.7181,32.84,42.69,51.2,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3516,Kabupaten Mojokerto,-7.4726,112.4341,41.81,54.35,65.2,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3517,Kabupaten Jombang,-7.5467,112.2354,62.52,81.27,97.5,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3518,Kabupaten Nganjuk,-7.6051,111.904,95.85,124.6,149.5,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3519,Kabupaten Madiun,-7.5438,111.5247,131.17,170.52,204.6,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3520,Kabupaten Magetan,-7.6462,111.3592,152.18,197.83,237.4,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3521,Kabupaten Ngawi,-7.4047,111.4475,135.39,176.01,211.2,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3522,Kabupaten Bojonegoro,-7.1506,111.8802,85.03,110.54,132.7,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3523,Kabupaten Tuban,-6.9667,112.05,69.84,90.79,108.9,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3524,Kabupaten Lamongan,-7.1197,112.4178,26.18,34.03,40.8,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3525,Kabupaten Gresik,-7.1641,112.6508,0.0,0.0,0.0,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3526,Kabupaten Bangkalan,-7.0456,112.9352,34.04,44.25,53.1,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3527,Kabupaten Sampang,-7.0486,113.239,66.16,86.01,103.2,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3528,Kabupaten Pamekasan,-7.1576,113.4741,90.84,118.09,141.7,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3529,Kabupaten Sumenep,-7.0167,113.8667,135.17,175.71,210.9,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3571,Kota Kediri,-7.8164,112.018,100.64,130.83,157.0,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3572,Kota Blitar,-8.0984,112.1683,116.71,151.72,182.1,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3573,Kota Malang,-7.9786,112.6305,90.6,117.77,141.3,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3574,Kota Probolinggo,-7.7543,113.2159,90.49,117.64,141.2,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3575,Kota Pasuruan,-7.6455,112.9077,60.56,78.73,94.5,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3576,Kota Mojokerto,-7.4704,112.438,41.36,53.77,64.5,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3577,Kota Madiun,-7.6298,111.5237,134.64,175.03,210.0,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3578,Kota Surabaya,-7.2575,112.7521,15.26,19.83,23.8,haversine
3525,Kabupaten Gresik,-7.1641,112.6508,3579,Kota Batu,-7.8672,112.5261,79.38,103.19,123.8,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3501,Kabupaten Pacitan,-8.1953,111.1012,239.16,310.91,373.1,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3502,Kabupaten Ponorogo,-7.8654,111.4595,186.5,242.45,290.9,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3503,Kabupaten Trenggalek,-8.0505,111.7082,175.44,228.07,273.7,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3504,Kabupaten Tulungagung,-8.0654,111.9024,160.68,208.89,250.7,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3505,Kabupaten Blitar,-8.0994,112.16,145.02,188.53,226.2,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3506,Kabupaten Kediri,-7.8489,112.0108,135.52,176.18,211.4,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3507,Kabupaten Malang,-8.0515,112.6409,116.46,151.4,181.7,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3508,Kabupaten Lumajang,-8.1339,113.2246,125.15,162.69,195.2,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3509,Kabupaten Jember,-8.1725,113.6883,150.3,195.39,234.5,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3510,Kabupaten Banyuwangi,-8.2193,114.352,203.5,264.55,317.5,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3511,Kabupaten Bondowoso,-7.9136,113.8214,137.34,178.54,214.2,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3512,Kabupaten Situbondo,-7.7067,114.0049,138.99,180.69,216.8,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3513,Kabupaten Probolinggo,-7.8662,113.2158,96.35,125.25,150.3,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3514,Kabupaten Pasuruan,-7.6469,112.9075,66.93,87.01,104.4,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3515,Kabupaten Sidoarjo,-7.4518,112.7181,51.12,66.46,79.8,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3516,Kabupaten Mojokerto,-7.4726,112.4341,72.87,94.73,113.7,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3517,Kabupaten Jombang,-7.5467,112.2354,95.19,123.75,148.5,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3518,Kabupaten Nganjuk,-7.6051,111.904,129.63,168.52,202.2,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3519,Kabupaten Madiun,-7.5438,111.5247,165.14,214.68,257.6,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3520,Kabupaten Magetan,-7.6462,111.3592,186.19,242.05,290.5,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3521,Kabupaten Ngawi,-7.4047,111.4475,168.9,219.57,263.5,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3522,Kabupaten Bojonegoro,-7.1506,111.8802,117.0,152.09,182.5,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3523,Kabupaten Tuban,-6.9667,112.05,98.09,127.51,153.0,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3524,Kabupaten Lamongan,-7.1197,112.4178,57.68,74.99,90.0,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3525,Kabupaten Gresik,-7.1641,112.6508,34.04,44.25,53.1,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3526,Kabupaten Bangkalan,-7.0456,112.9352,0.0,0.0,0.0,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3527,Kabupaten Sampang,-7.0486,113.239,33.53,43.59,52.3,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3528,Kabupaten Pamekasan,-7.1576,113.4741,60.75,78.98,94.8,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3529,Kabupaten Sumenep,-7.0167,113.8667,102.85,133.7,160.4,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3571,Kota Kediri,-7.8164,112.018,132.56,172.33,206.8,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3572,Kota Blitar,-8.0984,112.1683,144.39,187.71,225.3,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3573,Kota Malang,-7.9786,112.6305,109.05,141.76,170.1,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3574,Kota Probolinggo,-7.7543,113.2159,84.66,110.06,132.1,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3575,Kota Pasuruan,-7.6455,112.9077,66.77,86.81,104.2,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3576,Kota Mojokerto,-7.4704,112.438,72.38,94.09,112.9,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3577,Kota Madiun,-7.6298,111.5237,168.68,219.28,263.1,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3578,Kota Surabaya,-7.2575,112.7521,31.04,40.35,48.4,haversine
3526,Kabupaten Bangkalan,-7.0456,112.9352,3579,Kota Batu,-7.8672,112.5261,101.89,132.45,158.9,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3501,Kabupaten Pacitan,-8.1953,111.1012,267.9,348.27,417.9,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3502,Kabupaten Ponorogo,-7.8654,111.4595,216.2,281.06,337.3,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3503,Kabupaten Trenggalek,-8.0505,111.7082,202.2,262.86,315.4,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3504,Kabupaten Tulungagung,-8.0654,111.9024,185.71,241.43,289.7,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3505,Kabupaten Blitar,-8.0994,112.16,166.72,216.74,260.1,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3506,Kabupaten Kediri,-7.8489,112.0108,162.04,210.65,252.8,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3507,Kabupaten Malang,-8.0515,112.6409,129.55,168.41,202.1,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3508,Kabupaten Lumajang,-8.1339,113.2246,120.69,156.9,188.3,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3509,Kabupaten Jember,-8.1725,113.6883,134.43,174.75,209.7,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3510,Kabupaten Banyuwangi,-8.2193,114.352,178.86,232.52,279.0,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3511,Kabupaten Bondowoso,-7.9136,113.8214,115.65,150.34,180.4,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3512,Kabupaten Situbondo,-7.7067,114.0049,111.75,145.28,174.3,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3513,Kabupaten Probolinggo,-7.8662,113.2158,90.95,118.23,141.9,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3514,Kabupaten Pasuruan,-7.6469,112.9075,75.91,98.68,118.4,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3515,Kabupaten Sidoarjo,-7.4518,112.7181,72.88,94.74,113.7,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3516,Kabupaten Mojokerto,-7.4726,112.4341,100.52,130.68,156.8,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3517,Kabupaten Jombang,-7.5467,112.2354,123.77,160.91,193.1,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3518,Kabupaten Nganjuk,-7.6051,111.904,159.71,207.62,249.1,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3519,Kabupaten Madiun,-7.5438,111.5247,196.93,256.01,307.2,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3520,Kabupaten Magetan,-7.6462,111.3592,217.7,283.01,339.6,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3521,Kabupaten Ngawi,-7.4047,111.4475,201.55,262.02,314.4,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3522,Kabupaten Bojonegoro,-7.1506,111.8802,150.36,195.47,234.6,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3523,Kabupaten Tuban,-6.9667,112.05,131.54,171.0,205.2,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3524,Kabupaten Lamongan,-7.1197,112.4178,90.96,118.25,141.9,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3525,Kabupaten Gresik,-7.1641,112.6508,66.16,86.01,103.2,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3526,Kabupaten Bangkalan,-7.0456,112.9352,33.53,43.59,52.3,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3527,Kabupaten Sampang,-7.0486,113.239,0.0,0.0,0.0,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3528,Kabupaten Pamekasan,-7.1576,113.4741,28.63,37.22,44.7,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3529,Kabupaten Sumenep,-7.0167,113.8667,69.36,90.17,108.2,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3571,Kota Kediri,-7.8164,112.018,159.42,207.24,248.7,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3572,Kota Blitar,-8.0984,112.1683,165.99,215.79,259.0,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3573,Kota Malang,-7.9786,112.6305,123.26,160.24,192.3,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3574,Kota Probolinggo,-7.7543,113.2159,78.51,102.07,122.5,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3575,Kota Pasuruan,-7.6455,112.9077,75.76,98.49,118.2,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3576,Kota Mojokerto,-7.4704,112.438,100.03,130.04,156.0,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3577,Kota Madiun,-7.6298,111.5237,199.9,259.87,311.8,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3578,Kota Surabaya,-7.2575,112.7521,58.53,76.08,91.3,haversine
3527,Kabupaten Sampang,-7.0486,113.239,3579,Kota Batu,-7.8672,112.5261,120.26,156.34,187.6,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3501,Kabupaten Pacitan,-8.1953,111.1012,285.81,371.56,445.9,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3502,Kabupaten Ponorogo,-7.8654,111.4595,235.62,306.31,367.6,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3503,Kabupaten Trenggalek,-8.0505,111.7082,218.49,284.04,340.8,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3504,Kabupaten Tulungagung,-8.0654,111.9024,200.49,260.64,312.8,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3505,Kabupaten Blitar,-8.0994,112.16,178.72,232.34,278.8,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3506,Kabupaten Kediri,-7.8489,112.0108,178.7,232.3,278.8,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3507,Kabupaten Malang,-8.0515,112.6409,135.33,175.92,211.1,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3508,Kabupaten Lumajang,-8.1339,113.2246,111.99,145.58,174.7,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3509,Kabupaten Jember,-8.1725,113.6883,115.29,149.88,179.9,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3510,Kabupaten Banyuwangi,-8.2193,114.352,152.63,198.42,238.1,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3511,Kabupaten Bondowoso,-7.9136,113.8214,92.37,120.08,144.1,haversine
